file_name,verified_transcript
DISP-2026-EA45C2.wav,coquitlam engine 1 respond emergency medical aid general illness 1153 kensal place number 212 use talk group 10 combined respond coquitlam map grid 98
DISP-2026-EA686F.wav,coquitlam engine 1 respond emergency medical aid - headache 2980 princess crescent number 434 use talk group 10 combined response coquitlam map grid 85
DISP-2026-EA7EA9.wav,coquitlam ladder 1 respond emergency medical aid - breathing problem 2969 whisper way number 204 near silver springs boulevard and pinetree way use talk group 10 combined response coquitlam map grid 88
DISP-2026-EABABB.wav,coquitlam engine 1 ladder 1 respond emergency alarm activated 1163 pinetree way henderson center mall near northern avenue and turning lane use talk group 5 coquitlam map grid 82
DISP-2026-EB0F89.wav,coquitlam medic 1 respond emergency medical aid - cardiac problem 2978 burlington drive number 310 near pacific street and the high street use talk group 10 combined response coquitlam map grid 83
DISP-2026-EB9DED.wav,coquitlam ladder 1 respond routine rescue 2833 david avenue near lansdowne drive and turning lane use talk group 10 combined response coquitlam map grid 78
DISP-2026-EC9CEF.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood st use talk group 10 combined response coquitlam map grid 68
DISP-2026-EDAE7E.wav,coquitlam medic 1 respond emergency medical aid overdose 3000 lougheed highway superstore town centre near turning lane and westwood street use talk group combined response coquitlam map grid 68
DISP-2026-EE163B.wav,coquitlam engine 1 rescue 2 respond emergency motor vehicle incident - high velocity impact 1414 pinetree way near robson drive and tantalus crt use talk group 10 combined response coquitlam map grid 95
DISP-2026-EF3B07.wav,coquitlam medic 1 respond emergency medical aid - overdose 3000 lougheed highway superstore town center near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-EF65DF.wav,coquitlam engine 1 ladder 1 respond emergency alarm activated 1585 bramble lane number basement use talk group 5 coquitlam map grid 74
DISP-2026-F051E8.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated 2960 walton avenue walton elementary near walton elementary school access use talk group 5 coquitlam map grid 87
DISP-2026-F18EB3.wav,coquitlam ladder 1 respond emergency medical aid - chest pain 3405 plateau boulevard number 14 near norwood court and parkway boulevard use talk group 10 combined response coquitlam map grid 93
DISP-2026-F1F328.wav,coquitlam engine 1 respond routine assist 1332 steeple drive near steeple court and lansdowne drive use talk group 10 combined response coquitlam map grid 71
DISP-2026-F1F345.wav,coquitlam engine 1 engine 2 rescue 2 car 8 respond emergency motor vehicle incident christmas way and westwood street near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-F2E16C.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-F33FA3.wav,coquitlam medic 1 respond emergency medical aid - collapse 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-F3FC11.wav,coquitlam engine 1 respond emergency medical aid - stroke 1457 hockaday street number basement near wingrove terrace and turner ave use talk group 10 combined response coquitlam map grid 103
DISP-2026-F48EB0.wav,coquitlam engine 1 respond routine report of smoke 4000 quarry road minnekhada regional park quarry road parking lot near calgary drive and private driveway use talk group 5 coquitlam map grid 120
DISP-2026-F4A67D.wav,coquitlam medic 1 respond emergency medical aid - stroke 2980 atlantic avenue number 2807 near the high st and pinetree way use talk group 10 combined response coquitlam map grid 82
DISP-2026-F4FBF4.wav,coquitlam engine 3 quint 5 rescue 2 car 6 respond emergency technical rescue 1046 brunette avenue mackin park near nelson st and king edward st use talk group 5 coquitlam map grid 15
DISP-2026-F50535.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated 3056 glen drive near pinetree way and westwood street use talk group 5 coquitlam map grid 82
DISP-2026-F57B86.wav,coquitlam medic 1 respond emergency medical aid - collapse 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-F59A5F.wav,coquitlam medic 1 respond emergency medical aid - stroke 2980 atlantic avenue number 3304 near the high street and pinetree way use talk group 10 combined response coquitlam map grid 82
DISP-2026-F5DD1A.wav,coquitlam engine 1 rescue 2 respond emergency motor vehicle incident - cyclist struck westwood street and lincoln avenue near westwood street and lincoln avenue use talk group 10 combined response coquitlam map grid 82
DISP-2026-F69EBD.wav,coquitlam medic 1 respond emergency medical aid - chest pain 3000 lougheed highway superstore town center near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-F7D588.wav,coquitlam medic 1 respond emergency medical aid - overdose 1140 pinetree way skytrain lincoln station evergreen line near northern avenue and lincoln avenue use talk group 10 combined response coquitlam map grid 82
DISP-2026-F89E1F.wav,coquitlam medic 1 respond emergency medical aid - collapse 2929 barnet highway coquitlam center mall near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-F8A294.wav,coquitlam ladder 1 respond emergency medical aid - chest pain 1295 lansdowne drive near steeple drive and honeysuckle lane use talk group 10 combined response coquitlam map grid 71
DISP-2026-F8B513.wav,coquitlam medic 1 respond emergency medical aid - breathing problem 3030 gordon avenue number 307 rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-F9F106.wav,coquitlam medic 1 respond emergency medical aid westwood street and gordon avenue near westwood street and gordon avenue use talk group 10 combined response coquitlam map grid 68
DISP-2026-FA8817.wav,coquitlam engine 1 respond emergency medical aid - chest pain 1339 corbin place near delahaye drive and alvis crt use talk group 10 combined response coquitlam map grid 87
DISP-2026-FAC556.wav,coquitlam engine 1 respond emergency medical aid - breathing problems 1226 johnson street number 203 near durant dr and guildford way use talk group 10 combined response coquitlam map grid 80
DISP-2026-FB504F.wav,coquitlam engine 1 respond emergency medical aid - chest pain 1446 purcell drive number basement near azure court and whitehorn court use talk group 10 combined response coquitlam map grid 95
DISP-2026-FC1B29.wav,coquitlam engine 1 respond routine wildland fire smoldering pinetree way and anson ave near pinetree way and anson ave use talk group 5 coquitlam map grid 82
DISP-2026-FC6697.wav,coquitlam ladder one respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-FC9571.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 2959 glen drive near pacific street and the high street use talk group 5 coquitlam map grid 83
DISP-2026-FCB69B.wav,coquitlam engine 1 respond emergency medical aid - chest pain 2990 princess crescent number 409 use talk group 10 combined response coquitlam map grid 85
DISP-2026-FD88EE.wav,coquitlam engine 1 respond emergency electrical problem 3025 lougheed highway near turning lane use talk group 5 coquitlam map grid 82
DISP-2026-FE62DB.wav,coquitlam engine 1 respond routine report of smoke bramble lane & thimbleberry crt near bramble lane and thimbleberry crt use talk group 5 coquitlam map grid 74
DISP-2026-FF4C94.wav,coquitlam medic 1 respond emergency medical aid - collapse 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-FF7B3C.wav,coquitlam engine one respond emergency medical aid - collapse 1125 kensal place near lincoln avenue and windsor gate use talk group 10 combined response coquitlam map grid 98
DISP-2026-FFF9F2.wav,coquitlam squad 3 respond routine testing only 1300 pinetree way near david avenue and pinewood avenue map grid 86
